source_sheet,source_row,item,price_raw,amount,amount_note,vendor,received_raw,received_status,paid_raw,paid_status,extra_notes,row_disposition,suggested_target_tab
Parts,169,Alternator / regulator check or replacement,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 15000-60000 | 40000 | High | Auto electrician / kabli supplier | Parts_Estimates | 42 | INV-0204 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,170,Brake master cylinder,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 8000-30000 | 25000 | High | Brake parts supplier | Parts_Estimates | 43 | INV-0205 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,171,Wheel cylinders / caliper rebuild parts,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 8000-40000 | 35000 | High | Brake parts supplier | Parts_Estimates | 44 | INV-0206 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,172,Flexible brake hoses,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 5000-15000 | 12500 | High | Brake parts supplier | Parts_Estimates | 45 | INV-0207 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,173,Hard brake lines,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 8000-25000 | 20000 | High | Brake pipe fabricator / parts supplier | Parts_Estimates | 46 | INV-0208 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,174,Brake shoes / pads,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 6000-25000 | 20000 | High | Brake parts supplier | Parts_Estimates | 47 | INV-0209 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,175,Handbrake hardware / cables,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 5000-20000 | 20000 | Medium | Brake parts supplier / fabricator | Parts_Estimates | 48 | INV-0210 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,176,Reservoir hoses / caps / seals,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 2000-8000 | 8000 | Medium | Brake parts supplier | Parts_Estimates | 49 | INV-0211 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,177,Clutch master cylinder,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 5000-20000 | 15000 | High | Clutch parts supplier | Parts_Estimates | 50 | INV-0212 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,178,Clutch slave cylinder,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 4000-15000 | 1200 | High | Clutch parts supplier | Parts_Estimates | 51 | INV-0213 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,179,Clutch flex hose / hard line,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 3000-12000 | 10000 | Medium | Clutch / brake line supplier | Parts_Estimates | 52 | INV-0214 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,180,Clevis pins / clips,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 500-3000 | 3000 | Low | Hardware supplier | Parts_Estimates | 53 | INV-0215 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,181,Fuel tank clean / repair items,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 5000-30000 | 20000 | High | Radiator / tank repair shop | Parts_Estimates | 54 | INV-0216 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,182,Sender seal,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 500-2000 | 2000 | Medium | Local seals supplier | Parts_Estimates | 55 | INV-0217 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,183,Tank straps / pads / rubbers,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 3000-12000 | 10000 | Medium | Fabricator / rubber supplier | Parts_Estimates | 56 | INV-0218 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,184,New fuel hoses,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 5000-15000 | 12000 | High | Diesel / hose supplier | Parts_Estimates | 57 | INV-0219 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,185,Proper hose clamps,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 2000-8000 | 8000 | High | Hardware / hose supplier | Parts_Estimates | 58 | INV-0220 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,186,Return-line hose,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 1000-5000 | 5000 | Medium | Diesel / hose supplier | Parts_Estimates | 60 | INV-0221 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,187,Radiator recore or replacement,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 15000-70000 | 60000 | High | Radiator shop | Parts_Estimates | 62 | INV-0222 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,188,All coolant hoses,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 5000-20000 | 15000 | High | Parts / hose supplier | Parts_Estimates | 63 | INV-0223 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,189,Heater hoses,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 3000-12000 | 10000 | High | Parts / hose supplier | Parts_Estimates | 64 | INV-0224 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,190,Water pump,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 8000-30000 | 25000 | High | Engine parts supplier | Parts_Estimates | 67 | INV-0225 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,191,Fan belt / accessory belts,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 3000-12000 | 10000 | High | Parts supplier | Parts_Estimates | 68 | INV-0226 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,192,Radiator mounts and pads,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 2000-8000 | 8000 | Medium | Rubber supplier | Parts_Estimates | 69 | INV-0227 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=engine_bay; group_photo_count=10; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,193,Coolant overflow bottle / recovery setup,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 2000-10000 | 10000 | Low | Auto parts supplier | Parts_Estimates | 70 | INV-0228 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,194,Engine mounts,,,,,,,,,no_engine_lift_baseline | inspect_in_place_defer_purchase | estimated_candidate | inspect_then_decide | deferred_decision | planned_or_open | No engine-lift baseline: inspect mounts in place; defer purchase unless failed or engine is already being supported/lifted for another approved job. Steering column-assist conversion does not require engine removal. | User correction 2026-05-03: no engine lift or engine removal in current scope. | 10000-40000 | 35000 | High | Engine mounts supplier / fabricator | Parts_Estimates | 71 | INV-0229 | P6 - Deferred / conditional | 6 | no engine-lift baseline; inspect in place before any purchase | INSPECT_IN_PLACE | medium | user_update_2026-05-03_no_engine_lift_baseline | high | low | local_pk_or_on_hand,section_header,
Parts,195,Gearbox / transfer case mounts,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 8000-30000 | 25000 | High | Engine mounts supplier / fabricator | Parts_Estimates | 72 | INV-0230 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,196,Exhaust hangers / rubbers,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 2000-8000 | 8000 | Medium | Exhaust shop / rubber supplier | Parts_Estimates | 73 | INV-0231 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,197,Full set of new nuts and bolts,,,,,,,,,"pre_tub_refit | buy_full_fastener_kit_local_grade_spec | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Master fastener scope = Kits A+B+C+D combined for structural/body/electrical refit. Local grade-spec procurement first; avoid waiting on China for standard fasteners. | P2 active batch confirmed 2026-04-15 | Reconciled 2026-04-15: prioritize as low-risk, locally available buy-first item. | 45000-105000 | 72000 | High | Roll-up of Kits A-D fastener scope (rows 244-247) | Parts_Estimates | 74 | INV-0232 | P2 - Buy before refit | 2 | P2-A immediate low-risk local procurement (2026-04-15) | BUY_NEW | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_preferred",section_header,
Parts,198,Captive nuts / clip nuts,,,,,,,,,"pre_tub_refit | buy_captive_nuts_clipnuts_local | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | Critical for restoring original tub mount points and panel attachment integrity. | P2 active batch confirmed 2026-04-15 | Reconciled 2026-04-15: prioritize as low-risk, locally available buy-first item. | 3000-12000 | 10000 | Medium | Fastener supplier | Parts_Estimates | 75 | INV-0233 | P2 - Buy before refit | 2 | P2-A immediate low-risk local procurement (2026-04-15) | BUY_NEW | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_preferred",section_header,
Parts,199,Spring / serrated / star washers,,,,,,,,,"pre_tub_refit | buy_star_serrated_washers_local_full_set | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | Use star/serrated washers on grounds and high-vibration mounts. | P2 active batch confirmed 2026-04-15 | Reconciled 2026-04-15: prioritize as low-risk, locally available buy-first item. | 3000-12000 | 10000 | High | Fastener supplier | Parts_Estimates | 76 | INV-0234 | P2 - Buy before refit | 2 | P2-A immediate low-risk local procurement (2026-04-15) | BUY_NEW | high | photo_group=chassis_underside; group_photo_count=32; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_preferred",section_header,
Parts,200,Body shims / spacers,,,,,,,,,"pre_tub_refit | prepare_before_trial_fit | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | Required for original tub seating and alignment at OEM mount positions. | P2 active batch confirmed 2026-04-15 | Reconciled 2026-04-15: prioritize as low-risk, locally available buy-first item. | 3000-12000 | 10000 | Medium | Fastener supplier / fabricator | Parts_Estimates | 77 | INV-0235 | P2 - Buy before refit | 2 | P2-A immediate low-risk local procurement (2026-04-15) | BUY_NEW | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | local_pk_preferred",section_header,
Parts,201,Split pins / cotter pins,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 1000-5000 | 5000 | Medium | Fastener supplier | Parts_Estimates | 78 | INV-0236 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,202,Grease nipples / zerks,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 1000-5000 | 5000 | Medium | Fastener / tractor parts supplier | Parts_Estimates | 79 | INV-0237 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,203,Anti-seize compound,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 2000-8000 | 6000 | Medium | Hardware / tool supplier | Parts_Estimates | 81 | INV-0238 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,204,Sealants / gasket makers,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 3000-12000 | 10000 | Medium | Hardware / tool supplier | Parts_Estimates | 82 | INV-0239 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,205,Pedal rubbers,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 1000-5000 | 4000 | Low | Local parts supplier | Parts_Estimates | 83 | INV-0240 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,206,Wiper grommets and small rubber parts,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 1000-5000 | 4000 | Low | Local rubber supplier | Parts_Estimates | 84 | INV-0241 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | high | photo_group=electrical_system; group_photo_count=52; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,207,Firewall boots for cables and lines,,,,,,,,,"post_baseline_only | estimate_then_decide | estimated_candidate | inspect_then_decide | estimate_only | estimate_only | Migrated from Parts_Estimates; needs buy/restore decision before ordering. | 2000-8000 | 6000 | Medium | Rubber / electrical supplier | Parts_Estimates | 85 | INV-0242 | P7 - Estimate only | 7 | status | INSPECT_THEN_DECIDE | medium | photo_group=body_floor; group_photo_count=15; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,208,Legacy Planned Items (Retained),,,,,,,,,section_header | section_header | section | section_header | Previously discussed items retained for visibility even when deferred. | Parts | 49 | INV-0048 | Section | header | SECTION | n/a | header row | n/a | low | local_pk_or_on_hand,section_header,
Parts,209,Carpets/Mats,,,,,,,,,"post_baseline_only | defer_until_scope_review | replacement_part | deferred_decision | deferred | planned_or_open | Legacy planned interior item retained for visibility. | RR action=No supplier action now.; evidence=Entry is already explicitly deferred or duplicate against selected baseline. | Parts | 50 | INV-0049 | P6 - Deferred / optional | 6 | procurement_pass2 | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,210,Electrical power steering,,,,,,,,,"pre_tub_refit | buy_complete_eps_column_kit_bilal_ganj_with_inclusion_checklist | replacement_part | replace_or_procure | planned_or_open | planned_or_open | Legacy planned item retained; EPS path remains in scope. | P2 active batch confirmed 2026-04-15 | EPS kit must include at minimum: column-assist EPS unit (motor + torque sensor + reduction gear), EPS controller/ECU or integrated control module, matching connectors with pigtails >=150mm, upper+lower intermediate shaft sections with U-joints, steering coupler/spline adapters for FJ40-side fitment, column mount/clamp bracket set + firewall support bracket, heavy feed cable path for 60A fused supply + ignition trigger lead, fail-safe manual steering capability if assist disabled. Bench-test before payment; reject noisy/jerky units or excessive lash. | Age/condition rule: USED_TESTED_OK_MAX_15Y for EPS donor units; bench-test mandatory. | 54000-136000 | 90000 | High | Bilal Ganj EPS kit quotes + project baseline comparison (2026-04-15) | Parts | 52 | INV-0051 | P2 - Buy before refit | 5 | P2-D EPS kit procurement with mandatory inclusion checklist (2026-04-15) | USED_TESTED_OK_MAX_15Y | high | photo_group=chassis_underside; group_photo_count=32; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | high | low | bilal_ganj_first_then_online_fallback",section_header,
Parts,211,Steering bushings,,,,,,,,,"post_tub_off_inspection | inspect_then_local_decide | replacement_part | inspect_then_decide | planned_or_open | planned_or_open | Legacy planned steering service item retained for visibility. | 3000-12000 | 10000 | High | Local suspension / bush supplier | Parts | 53 | INV-0052 | P4 - Post inspection | 4 | decision_or_timing | NEW_ONLY | high | photo_group=chassis_underside; group_photo_count=32; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,212,"Hidden evaporator/heater/defrost unit, compact Mini-size",,,,,,,,,"post_baseline_only | defer_until_scope_review | replacement_part | deferred_decision | deferred | planned_or_open | Legacy planned HVAC stack item retained for visibility. | Parts | 54 | INV-0053 | P6 - Deferred / optional | 6 | decision_or_timing | DEFER_DECISION | medium | photo_group=documentation_reference; group_photo_count=5; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
Parts,213,Slim under-dash louver outlet panel,,,,,,,,,"post_baseline_only | defer_until_scope_review | replacement_part | deferred_decision | deferred | planned_or_open | Legacy planned HVAC stack item retained for visibility. | Parts | 55 | INV-0054 | P6 - Deferred / optional | 6 | decision_or_timing | DEFER_DECISION | medium | photo_group=body_exterior; group_photo_count=6; spot_checked=20260410_013927,20260411_065030,20260324_004852,20260323_210944,20260408_211754,20260413_005435,20260405_234652,20260321_235600,20260317_235150 | medium | low | local_pk_or_on_hand",section_header,
